u1,u2
0.513776,0.31754
0.517321,0.326182
0.520819,0.334566
0.524274,0.342696
0.527688,0.350577
0.531066,0.358213
0.53441,0.36561
0.537722,0.37277
0.541004,0.379699
0.544258,0.386401
0.547486,0.392879
0.550688,0.399138
0.553865,0.405181
0.557018,0.411012
0.560148,0.416636
0.563254,0.422055
0.566337,0.427272
0.569397,0.432293
0.572433,0.437119
0.575445,0.441755
0.578433,0.446203
0.581395,0.450468
0.584332,0.454551
0.587242,0.458456
0.590124,0.462186
0.592977,0.465745
0.595801,0.469135
0.598593,0.472359
0.601353,0.475419
0.60408,0.47832
0.606771,0.481063
0.609426,0.483651
0.612043,0.486088
0.614621,0.488375
0.617157,0.490516
0.619651,0.492514
0.6221,0.49437
0.624503,0.496087
0.626858,0.497669
0.629164,0.499117
0.631418,0.500435
0.633619,0.501624
0.635765,0.502688
0.637855,0.503629
0.639886,0.504449
0.641856,0.505151
0.643764,0.505738
0.645608,0.506211
0.647385,0.506574
0.649094,0.506829
0.650734,0.506978
0.652301,0.507024
0.653794,0.506969
0.655212,0.506817
0.656552,0.506568
0.657811,0.506227
0.65899,0.505795
0.660084,0.505274
0.661093,0.504668
0.662014,0.503978
0.662846,0.503208
0.663586,0.502359
0.664232,0.501434
0.664783,0.500436
0.665236,0.499367
0.66559,0.498229
0.665842,0.497026
0.665991,0.495759
0.666034,0.494431
0.66597,0.493044
0.665796,0.491602
0.665511,0.490106
0.665112,0.488559
0.664597,0.486963
0.663965,0.485321
0.663213,0.483636
0.662339,0.48191
0.661342,0.480145
0.660218,0.478344
0.658967,0.47651
0.657586,0.474644
0.656072,0.47275
0.654424,0.470829
0.65264,0.468885
0.650717,0.46692
0.648653,0.464935
0.646446,0.462935
0.644093,0.46092
0.641593,0.458894
0.638943,0.456859
0.63614,0.454816
0.633183,0.45277
0.630068,0.450721
0.626793,0.448672
0.623357,0.446626
0.619755,0.444584
0.615986,0.44255
0.612046,0.440524
0.607934,0.438509
0.603645,0.436508
0.599177,0.434522
0.594528,0.432552
0.589693,0.430602
0.58467,0.428673
0.579455,0.426766
0.574045,0.424883
0.568436,0.423026
0.562626,0.421196
0.556608,0.419395
0.550381,0.417623
0.543939,0.415882
0.537279,0.414172
0.530396,0.412495
0.523285,0.41085
0.515941,0.409238
0.50836,0.407659
0.500536,0.406113
0.492464,0.4046
