0.71875,0.851299,4.52556
0.75,0.850655,4.62877
0.78125,0.849945,4.73088
0.8125,0.849175,4.83162
0.84375,0.848353,4.93076
0.875,0.847487,5.02804
0.90625,0.846585,5.12321
0.9375,0.845655,5.21603
0.96875,0.844707,5.30625
1,0.84375,5.39364
0,0.8125,2.25353
0.03125,0.813649,2.32773
0.0625,0.814786,2.40426
0.09375,0.815902,2.48311
0.125,0.816985,2.56422
0.15625,0.818024,2.64755
0.1875,0.819011,2.73302
0.21875,0.819934,2.82056
0.25,0.820786,2.91009
0.28125,0.821559,3.00149
0.3125,0.822244,3.09465
0.34375,0.822835,3.18945
0.375,0.823327,3.28574
0.40625,0.823714,3.38338
0.4375,0.823994,3.48219
0.46875,0.824162,3.58202
0.5,0.824219,3.68267
0.53125,0.824162,3.78395
0.5625,0.823994,3.88565
0.59375,0.823714,3.98757
0.625,0.823327,4.08949
0.65625,0.822835,4.19117
0.6875,0.822244,4.2924
0.71875,0.821559,4.39295
0.75,0.820786,4.49256
0.78125,0.819934,4.59101
0.8125,0.819011,4.68805
0.84375,0.818024,4.78346
0.875,0.816985,4.87699
0.90625,0.815902,4.9684
0.9375,0.814786,5.05747
0.96875,0.813649,5.14398
1,0.8125,5.2277
0,0.78125,2.1842
0.03125,0.78259,2.25654
0.0625,0.783917,2.33118
0.09375,0.785219,2.40807
0.125,0.786482,2.48718
0.15625,0.787695,2.56845
0.1875,0.788846,2.65181
0.21875,0.789923,2.73717
0.25,0.790917,2.82445
0.28125,0.791819,2.91353
0.3125,0.792618,3.00431
0.34375,0.793308,3.09664
0.375,0.793881,3.1904
0.40625,0.794333,3.28541
0.4375,0.794659,3.38153
0.46875,0.794856,3.47856
0.5,0.794922,3.57634
0.53125,0.794856,3.67466
0.5625,0.794659,3.77332
0.59375,0.794333,3.87211
0.625,0.793881,3.97082
0.65625,0.793308,4.06923
0.6875,0.792618,4.1671
0.71875,0.791819,4.26422
0.75,0.790917,4.36035
0.78125,0.789923,4.45527
0.8125,0.788846,4.54875
0.84375,0.787695,4.64056
0.875,0.786482,4.73047
0.90625,0.785219,4.81827
0.9375,0.783917,4.90374
0.96875,0.78259,4.98667
1,0.78125,5.06686
0,0.75,2.117
0.03125,0.751532,2.18753
0.0625,0.753048,2.26031
0.09375,0.754536,2.33531
0.125,0.755979,2.41246
0.15625,0.757366,2.49172
0.1875,0.758681,2.57301
0.21875,0.759912,2.65624
0.25,0.761049,2.74133
0.28125,0.762078,2.82816
0.3125,0.762992,2.91661
0.34375,0.76378,3.00654
0.375,0.764436,3.09782
0.40625,0.764952,3.19028
0.4375,0.765325,3.28377
0.46875,0.76555,3.3781
0.5,0.765625,3.47308
0.53125,0.76555,3.56853
0.5625,0.765325,3.66424
0.59375,0.764952,3.76
0.625,0.764436,3.8556
0.65625,0.76378,3.95083
0.6875,0.762992,4.04546
0.71875,0.762078,4.13927
0.75,0.761049,4.23204
0.78125,0.759912,4.32355
0.8125,0.758681,4.41359
0.84375,0.757366,4.50192
0.875,0.755979,4.58836
0.90625,0.754536,4.67268
0.9375,0.753048,4.75468
0.96875,0.751532,4.83417
1,0.75,4.91097
0,0.71875,2.05187
0.03125,0.720473,2.12064
0.0625,0.722179,2.19161
0.09375,0.723853,2.26474
0.125,0.725477,2.33998
0.15625,0.727036,2.41728
0.1875,0.728516,2.49655
0.21875,0.729901,2.57771
0.25,0.73118,2.66066
0.28125,0.732338,2.74528
0.3125,0.733366,2.83146
0.34375,0.734253,2.91906
0.375,0.73499,3.00793
0.40625,0.735571,3.09791
0.4375,0.73599,3.18884
0.46875,0.736243,3.28053
0.5,0.736328,3.3728
0.53125,0.736243,3.46546
0.5625,0.73599,3.55831
0.59375,0.735571,3.65113
0.625,0.73499,3.74372
0.65625,0.734253,3.83587
0.6875,0.733366,3.92736
0.71875,0.732338,4.01798
0.75,0.73118,4.1075
0.78125,0.729901,4.19573
0.8125,0.728516,4.28244
0.84375,0.727036,4.36743
0.875,0.725477,4.45051
0.90625,0.723853,4.53148
0.9375,0.722179,4.61015
0.96875,0.720473,4.68634
1,0.71875,4.75987
0,0.6875,1.98874
0.03125,0.689414,2.05578
0.0625,0.69131,2.12499
0.09375,0.69317,2.1963
0.125,0.694974,2.26969
0.15625,0.696707,2.34507
0.1875,0.698351,2.42237
0.21875,0.69989,2.5015
0.25,0.701311,2.58236
