1.45513,1.50131,1.5489,1.59789,1.64829,1.70006,1.7532,1.80767,1.86343,1.92045,1.97867,2.03805,2.09852,2.16002,2.22245,2.28575,2.34981,2.41454,2.47982,2.54554,2.61158,2.6778,2.74406,2.81023,2.87613,2.94163,3.00655,3.07072,3.13398,3.19614,3.25703,3.31647,3.37427
1.41035,1.4551,1.50123,1.54872,1.59756,1.64775,1.69924,1.75203,1.80608,1.86134,1.91778,1.97533,2.03394,2.09354,2.15405,2.2154,2.27749,2.34022,2.4035,2.4672,2.5312,2.59538,2.65961,2.72373,2.78761,2.85109,2.91401,2.97621,3.03752,3.09777,3.15679,3.2144,3.27042
1.36695,1.41032,1.45503,1.50106,1.5484,1.59704,1.64695,1.69812,1.7505,1.80406,1.85876,1.91454,1.97134,2.02911,2.08776,2.14722,2.2074,2.2682,2.32952,2.39126,2.4533,2.5155,2.57775,2.6399,2.70182,2.76334,2.82433,2.88461,2.94403,3.00243,3.05963,3.11547,3.16977
1.32488,1.36692,1.41025,1.45486,1.50075,1.54789,1.59626,1.64585,1.69663,1.74854,1.80155,1.85561,1.91067,1.96666,2.0235,2.08113,2.13946,2.19839,2.25783,2.31766,2.37779,2.43808,2.49841,2.55865,2.61866,2.67829,2.7374,2.79583,2.85342,2.91002,2.96546,3.01958,3.07221
1.28411,1.32485,1.36685,1.41009,1.45456,1.50025,1.54714,1.5952,1.64441,1.69473,1.74611,1.79851,1.85187,1.90613,1.96123,2.01708,2.07361,2.13073,2.18834,2.24633,2.3046,2.36304,2.42151,2.4799,2.53806,2.59586,2.65314,2.70977,2.76559,2.82045,2.87419,2.92664,2.97765
1.24459,1.28408,1.32478,1.36669,1.4098,1.45408,1.49953,1.54611,1.5938,1.64257,1.69237,1.74315,1.79487,1.84746,1.90086,1.955,2.00979,2.06515,2.12098,2.17719,2.23367,2.29031,2.34698,2.40357,2.45994,2.51596,2.57148,2.62637,2.68047,2.73364,2.78572,2.83656,2.886
1.20629,1.24456,1.28401,1.32463,1.36641,1.40933,1.45338,1.49853,1.54475,1.59202,1.64028,1.6895,1.73963,1.7906,1.84236,1.89483,1.94793,2.00158,2.0557,2.11018,2.16492,2.21981,2.27474,2.32959,2.38422,2.43851,2.49233,2.54553,2.59797,2.6495,2.69997,2.74925,2.79717
1.16916,1.20626,1.2445,1.28387,1.32436,1.36596,1.40865,1.45241,1.49721,1.54302,1.5898,1.63751,1.68609,1.73549,1.78566,1.83651,1.88798,1.93998,1.99243,2.04523,2.09828,2.15149,2.20473,2.25788,2.31083,2.36346,2.41561,2.46717,2.518,2.56794,2.61687,2.66463,2.71107
1.13318,1.16914,1.2062,1.24436,1.2836,1.32392,1.3653,1.40771,1.45113,1.49553,1.54087,1.58711,1.6342,1.68208,1.7307,1.77998,1.82987,1.88027,1.9311,1.98228,2.0337,2.08526,2.13686,2.18838,2.2397,2.2907,2.34126,2.39123,2.44049,2.4889,2.53631,2.5826,2.62762
1.09831,1.13316,1.16908,1.20606,1.2441,1.28318,1.32328,1.36439,1.40647,1.4495,1.49345,1.53826,1.5839,1.63031,1.67743,1.72519,1.77354,1.82239,1.87166,1.92126,1.9711,2.02107,2.07108,2.12102,2.17076,2.22019,2.26919,2.31762,2.36536,2.41228,2.45824,2.5031,2.54674
